Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Inventory Adjustment Time[S88]	7.85078
Manufacturing Cycle Time[S88]	11.1426
Minimum Order Processing Time[S88]	3.87575
Safety Stock Coverage[S88]	8.55359
Target Delivery Delay[S88]	0.959754
WIP Adjustment Time[S88]	3.48339
Backlog[S88]	9597.54	9597.54	36605.1	47125.8	38416.9	47489	49581.7	25115.7	8833.61	3007.64	1024.03	348.659	118.71	40.418	13.7614	4.68543	1.59528	0.543156	0.184932	0.062965	31.4867	1893.89	644.827	219.548	1388.65	12530.8	9112.9	6793.26	31247.4	28357.6	9867.76	3726.78	9430.67	3518.01	1197.8	586.031	13678.4	13655.5	21156	25657.7	32040.7	32875	20440.1	6959.36	2369.5	806.76	274.683	93.5231	31.8424	10.8416	3.69132	1.25681	0.427913	0.145695	0.0496056	0.0168895	0.0057505	0.00195791	0.000666623	0.000226969	7.72778e-05	2.63113e-05	8.95838e-06	3.05012e-06	1.03849e-06	3334.94	31670.5	47651.4	34776.9	34203.1	42832.3	55174.5	77782	81738.7	118443	119928	118604	87825.9	45207.8	18580.2	6844.7	2330.46	1162.73	15810.1	17514.4	22123.5	37091.6	49130.8	47833	42323.9	61368.3	53833.2	25701.1	8750.62	2979.38	6150.97	2094.26	713.047	3788.01	1820.02	619.676
Inventory[S88]	124293	124293	113139	101175	96033.7	95646.8	98561.8	104950	119858	143289	168053	191822	213933	234273	252907	269953	285537	299781	312800	324699	335566	343824	351658	359534	366202	368745	360563	358546	346072	314634	300092	297397	295534	292195	292960	294979	289931	277710	259651	237500	209852	182593	165984	168574	181256	195962	210298	223706	236063	247392	257759	267237	275901	283819	291056	297671	303716	309241	314290	318905	323123	326977	330500	333720	336662	338240	325045	283857	242598	212257	183553	158920	144702	141113	145854	157460	172368	187864	203619	231940	273493	318503	362214	396590	414849	431325	435497	419761	393587	373694	351851	323389	320966	346828	381754	414560	444513	474214	501452	524082	546610
Inventory Adjustment Time[S89]	12.463
Manufacturing Cycle Time[S89]	1.05699
Minimum Order Processing Time[S89]	1.14759
Safety Stock Coverage[S89]	7.35105
Target Delivery Delay[S89]	1.92631
WIP Adjustment Time[S89]	11.0237
Backlog[S89]	19263.1	19263.1	49602.4	57913	46825.7	54446.5	51861.8	30602.3	18053.5	10650.5	6283.15	3706.68	2186.72	1290.03	761.041	448.968	264.864	156.254	92.1804	54.3809	66.9627	2634.03	1553.92	916.717	2203.58	14942.8	16193.9	13997.6	42981.2	49651.5	29611.2	17937.2	20129.7	12375.7	7300.9	4490.47	19302.4	22768.2	34759.8	43380.8	54726.4	60260.2	48784.8	28862.8	17027.3	10045.1	5926	3495.99	2062.42	1216.7	717.782	423.448	249.809	147.372	86.9408	51.2898	30.2579	17.8503	10.5306	6.21243	3.66496	2.16211	1.27551	0.752476	0.443915	3835.96	38655.7	69127	64271.5	66230.5	81350.3	103398	132107	137101	170598	166133	158249	122758	79800.1	50603.7	30531	18011.4	11001.7	24667.1	30522.3	37051.5	57010.6	78731.5	86132.9	83077.1	105412	103244	71148.8	41973.5	24761.8	20829	12287.9	7249.09	8156.34	5668.97	3344.35
Inventory[S89]	84986.4	84986.4	77503.8	64691.9	58320.4	56035.2	52608.9	58941.4	71961.9	86492.3	100052	111554	120632	127290	131711	134155	135112	135434	135533	135556	135553	134585	133509	132873	132071	129278	119428	111742	99074.2	77819.7	68140.6	67897.2	70088.8	72246.1	76679	81409	81796.6	77821.2	71004.9	62965	53193.7	44536.2	41716.6	47773.4	59876.8	73435.5	86156.6	97019.5	105671	112101	116470	119014	120088	120456	120574	120605	120609	120606	120602	120599	120597	120596	120595	120595	120595	119984	110817	84325.9	59181.9	44478.6	36762.6	35688.8	39000.2	44446.6	49812.5	55946.3	60877.6	65001.6	70794.7	84996.1	105627	128246	149487	164401	169324	172543	169573	157389	142302	133516	126093	115159	119222	139195	165238	189749	210641	228646	242397	250842	256700
Inventory Adjustment Time[S90]	19.6998
Manufacturing Cycle Time[S90]	4.70941
Minimum Order Processing Time[S90]	0.500913
Safety Stock Coverage[S90]	8.74662
Target Delivery Delay[S90]	4.72043
WIP Adjustment Time[S90]	15.1676
Backlog[S90]	47204.3	47204.3	82244.5	99650.7	94947.5	106935	109869	88767.8	71719.6	57945.5	46816.9	37825.5	30561	24691.6	19949.5	16118.1	13022.6	10521.5	8500.82	6868.2	5586.13	7635.94	6169.43	4984.57	5931.66	19511.4	25170.9	25356.9	59404	77306.3	62863.4	51330.2	51987.6	42665.2	34471.2	28037.3	41584.8	46743.3	62648.9	76709.8	95458.4	108477	101917	82343.8	66529.3	53752.1	43428.8	35088.1	28349.3	22904.7	18505.8	14951.6	12080.1	9760.08	7885.62	6371.16	5147.55	4158.94	3360.2	2714.86	2193.46	1772.2	1431.84	1156.85	934.671	4936.93	44628.5	89639.6	99756.4	111336	131312	152687	178326	181093	220262	227770	233283	210099	175594	145818	118613	95832.5	77807.4	82991.2	85939.1	90525.7	112334	142261	161101	167020	198346	208671	181118	146334	118230	102509	82821.6	66915.4	58155.3	48116.4	38875.4
Inventory[S90]	92475.4	92475.4	88979.9	81304.3	74640.1	69464.4	63451.3	62030.3	65387.9	71785	79916	88816.8	97790.5	106348	114161	121023	126819	131539	135349	138426	140908	142485	143498	144316	144792	144145	139765	135341	128107	115021	104737	98712.5	94998.9	92330	91784.3	92591.7	92459.1	90209.4	86077	80304.7	72553	63590.4	56269.3	54057.5	56449.6	61810.1	68908.1	76831.6	84918.4	92701	99862.1	106199	111597	116019	119590	122473	124800	126679	128196	129421	130409	131208	131852	132372	132792	132867	128993	115760	99150.5	84148.4	69192.6	53177.1	37481	23608.7	17790.9	18505.2	20899.5	23720.5	28456.8	37637.7	51404.2	68299.7	86683.3	103803	116422	127193	133946	134243	129887	125465	120215	111604	108395	114024	126111	141417	158012	175451	192430	207577	221457
Inventory Adjustment Time[S91]	3.37059
Manufacturing Cycle Time[S91]	4.9725
Minimum Order Processing Time[S91]	2.4137
Safety Stock Coverage[S91]	6.17066
Target Delivery Delay[S91]	1.48188
WIP Adjustment Time[S91]	18.8778
Backlog[S91]	14818.8	14818.8	43826.3	54778.5	46687.2	56053.8	57236.8	32338	16263	8161.53	4095.84	2055.48	1031.54	517.674	259.793	130.376	65.429	32.8353	16.4783	8.26959	37.9894	2379.08	1193.93	599.172	1851.82	14069.8	13577.5	11006.8	38361.2	41355.3	21037.6	10993.4	14620.1	7770.39	3899.55	2138.81	16696.2	18976.1	29267.8	36180.2	47374.1	57423.1	50774.6	29613.2	14968.3	7511.77	3769.76	1891.84	949.415	476.461	239.11	119.997	60.22	30.2212	15.1664	7.61123	3.81967	1.91689	0.961985	0.482769	0.242276	0.121586	0.0610174	0.0306214	0.0153672	3675.69	36328.2	61347.6	52520.1	52332.2	64197	84660.9	115697	125464	163897	162781	155433	116427	67580.8	37226.2	19306.6	9688.94	5236.36	19914.1	24687.3	30503.2	48640.4	66674.8	70301.3	65499.4	86122.6	81723.5	50384.4	25285.2	12689.3	12239.7	6142.47	3082.58	5323.91	3415.76	1714.19
Inventory[S91]	85843.6	85843.6	76664.5	65219.5	61448	63146.8	67956.8	77683.4	97263.1	122693	147455	169010	187258	202485	215085	225457	233969	240943	246649	251315	255123	257039	258401	259886	260749	258822	248362	241228	227117	197343	177056	166829	159532	152157	148510	146744	140734	128584	111358	91406.5	71584.6	59460.4	56879.6	61886.9	76182.2	97376.5	119348	138773	155230	168969	180340	189703	197387	203682	208834	213046	216489	219302	221601	223478	225012	226265	227288	228124	228807	228594	217714	183690	144700	113363	87755.6	72926.5	70822.7	78595.1	92246.1	109703	128148	145815	166266	201546	245094	287449	325064	352777	364619	370881	365538	342368	307330	274624	242322	207477	195934	211900	241593	272055	298001	321113	340488	354677	367237
Inventory Adjustment Time[S92]	2.01139
Manufacturing Cycle Time[S92]	19.9349
Minimum Order Processing Time[S92]	3.9208
Safety Stock Coverage[S92]	4.51694
Target Delivery Delay[S92]	0.952112
WIP Adjustment Time[S92]	16.6884
Backlog[S92]	9521.12	9521.12	40722.9	58735.4	56616.8	71339.1	78824.2	57781.4	35017.1	14299.3	4825.3	1628.27	549.449	185.408	62.5648	21.1121	7.12416	2.404	0.811216	0.27374	31.5049	1884.08	635.77	214.537	1381.29	12501	9032.01	6728.18	31124	28132.7	9704.46	3640.31	9370.36	3466.63	1169.79	572.865	13627.6	13564.2	21017.3	25485.3	31780.8	31970.7	19711.8	6651.64	2244.55	757.411	255.584	86.2452	29.1029	9.82059	3.3139	1.11825	0.377348	0.127334	0.042968	0.0144993	0.0048927	0.00165101	0.000557123	0.000187998	6.34387e-05	2.1407e-05	7.22366e-06	2.43758e-06	8.22546e-07	3327.74	31576.2	47255.7	34206.6	33742	41957.3	53756.3	78241.2	87585.2	132885	145077	155569	136391	101129	62617.7	25429.2	8580.92	3264.73	16476.6	17639.6	22071.7	36928.7	48845.5	47471.3	41971	60950.2	53115	25228.3	8513.15	2872.71	6090.52	2055.21	693.518	3774.15	1799.75	607.314
Inventory[S92]	84377.4	84377.4	77188.8	71332.7	70334.6	73015.9	78850.1	86822.5	95107.8	105699	126389	151879	178082	203662	228212	251635	273936	295152	315332	334523	352768	368434	383693	398970	412977	422761	421692	426739	421125	396360	388501	392344	396802	399596	406332	414137	414644	407797	394927	377786	353770	325535	303171	295858	296917	300627	305069	309600	314013	318245	322282	326125	329781	333258	336565	339709	342700	345545	348249	350822	353268	355595	357807	359911	361912	362697	348766	306751	264762	232259	196658	159239	130450	113746	108814	114302	127284	144705	163032	179904	200606	239923	287637	330007	358225	385912	402083	398912	385657	377209	363014	334853	325764	341018	365780	390332	413793	438580	462284	482595	503893
Inventory Adjustment Time[S93]	14.4934
Manufacturing Cycle Time[S93]	15.2021
Minimum Order Processing Time[S93]	3.55388
Safety Stock Coverage[S93]	9.41048
Target Delivery Delay[S93]	2.19428
WIP Adjustment Time[S93]	8.94141
Backlog[S93]	21942.8	21942.8	53309.7	65055	56819.3	67022.5	70766.7	49516	32002.4	20158.8	12696.1	7996.08	5035.97	3171.67	1997.54	1258.06	792.33	499.013	314.281	197.935	159.972	2796.87	1761.48	1109.39	2408.95	15372.5	17441.3	15538.5	45321.6	53795.2	34216.1	22031.9	23613.2	15402	9700.25	6293.27	21059.3	24983.6	37747.5	47270.3	59718.6	65735.2	54249.9	34194.1	21535.6	13563.2	8542.17	5379.89	3388.28	2133.96	1343.97	846.441	533.093	335.744	211.453	133.174	83.8737	52.824	33.2688	20.9529	13.1962	8.31103	5.23432	3.2966	2.07621	3905.02	39674.1	72701.4	69897.3	71858.1	82971.8	96930.8	120435	126567	168148	177487	187297	170087	140060	109378	76421	48810.8	31118.1	38155.9	40557.5	44987.1	64268.5	86822	96295.9	94777.8	119970	126398	96108.9	61243.8	38571.6	30662.9	19311.6	12162.6	11582.5	8202.58	5166.02
Inventory[S93]	129644	129644	122437	108903	98435.6	91333.7	86178.2	84938.1	88648.9	98362.1	112063	127548	143513	159366	174779	189569	203642	216960	229518	241332	252424	261974	270728	279241	287033	292497	290985	290633	284787	266053	251881	244625	240118	235948	234779	235428	233450	226541	215170	200124	180884	159479	141798	134009	135065	141427	150674	161170	171982	182714	193147	203156	212678	221690	230187	238180	245687	252731	259334	265523	271320	276750	281835	286597	291055	294687	290377	267653	238247	211834	184879	157407	135025	119776	111754	109998	113034	119051	126569	134355	143070	156946	178416	200920	216843	231230	238949	234862	223531	213587	203859	192806	188314	195719	215755	242025	270539	300793	330986	359025	386680
Inventory Adjustment Time[S94]	11.6159
Manufacturing Cycle Time[S94]	10.9342
Minimum Order Processing Time[S94]	4.3656
Safety Stock Coverage[S94]	6.63085
Target Delivery Delay[S94]	1.10872
WIP Adjustment Time[S94]	11.4977
Backlog[S94]	11087.2	11087.2	40974.9	56206.8	51971	65824.4	73940.1	55201.3	36272	18454.7	7379.91	2916.54	1152.62	455.514	180.019	71.1435	28.1159	11.1114	4.39122	1.73541	33.0428	2066.29	816.596	322.719	1527.78	13058.5	10589.4	8053.43	33521.6	33222.6	13388.2	5682.92	10749.9	4598.83	1817.46	897.852	14607.1	15342.4	23863.4	29838.3	42046.8	53453.3	48551.7	29576.2	13761.1	5447.9	2153.01	850.869	336.263	132.891	52.5186	20.7553	8.20251	3.24163	1.28109	0.506287	0.200085	0.0790735	0.0312498	0.0123499	0.00488069	0.00192885	0.00076228	0.000301253	0.000119055	3459.13	33322.6	54822.6	47574.9	49068.1	65268.9	90815.4	127400	145396	196447	213286	228825	216123	189313	160343	126130	89699.5	54113.8	42623.1	32456.2	29962.4	43788.6	64369.4	78176.5	81831.1	113994	131284	108011	69914.4	34558.7	19157.1	7570.87	2992.01	4814.25	2506.42	990.535
Inventory[S94]	109965	109965	101290	91329.9	85029.4	81787.3	81227.9	82695.8	85108.1	88884	98970	114653	131534	147856	163107	177164	190046	201821	212573	222386	231335	237995	244200	250508	255829	257489	249083	245771	233317	203632	187552	183598	181558	178564	179442	181671	177709	166716	150543	131882	112861	97822.9	88131.9	83129	82944.5	91043.2	104174	118660	132794	145962	158082	169181	179324	188584	197036	204748	211784	218204	224061	229405	234281	238729	242788	246491	249869	251964	240652	205324	170738	143647	122120	107068	98957.6	96963.1	99847.6	106971	116954	128454	139848	149622	156957	161520	164358	167435	169994	176987	179131	173331	166980	163180	161622	162767	166634	172028	180457	200245	229474	262819	295037	322969	350287
Inventory Adjustment Time[S95]	0.612604
Manufacturing Cycle Time[S95]	9.52877
Minimum Order Processing Time[S95]	2.77013
Safety Stock Coverage[S95]	9.6962
Target Delivery Delay[S95]	0.535812
WIP Adjustment Time[S95]	11.7997
Backlog[S95]	5358.12	5358.12	25483.5	27221.9	12577.2	18616	11279.3	1550.4	213.11	29.2931	4.02649	0.553462	0.0760762	0.0104571	0.00143738	0.000197575	2.71577e-05	3.73297e-06	5.13117e-07	7.05305e-08	26.5442	1124.34	154.547	21.2433	897.775	10188.2	3851.74	3434.11	22824.5	14036.9	2038.36	529.402	6571.42	1041.05	143.097	189.728	9851.61	7753.36	12276.1	15179.8	19032.6	17710.3	8290.95	1139.63	156.649	21.5322	2.95971	0.406827	0.0559205	0.00768657	0.00105656	0.00014523	1.99626e-05	2.74396e-06	3.77171e-07	5.18441e-08	7.12625e-09	9.7954e-10	1.34643e-10	1.85074e-11	2.54393e-12	3.49677e-13	4.80649e-14	6.60677e-15	9.08135e-16	2726.33	24258.2	29494.5	16798.3	19057.3	24817.8	26213.3	33457.2	22524.4	36770	22259.2	23137.5	6968.76	2190.41	2430.89	687.238	94.4644	371.618	12208.2	9792.28	14098.5	25099.8	30602.5	26214.2	22784.8	38770.8	26338.2	7887.3	1084.15	149.022	3873.98	532.499	73.1948	3087.07	666.773	91.6515
Inventory[S95]	124663	124663	108958	105797	133291	180300	226564	294328	362759	425372	481868	532737	578525	619737	656830	690217	720267	747314	771658	793569	813278	828583	843590	857836	869567	874974	868021	871551	857214	822686	817095	821184	821541	820227	823845	827768	820371	807013	786788	763724	732984	699043	675421	670021	670613	671897	673154	674301	675335	676265	677103	677857	678536	679147	679696	680191	680637	681038	681398	681723	682016	682279	682515	682729	682920	681373	659072	605033	561886	530664	491227	441025	388237	338745	296662	297142	349540	428848	525141	615668	698029	773944	842701	894880	926999	958831	972650	962194	943025	932025	908761	868652	859840	874663	893192	906859	919286	933020	944565	952278	962052
Inventory Adjustment Time[S96]	16.9057
Manufacturing Cycle Time[S96]	9.89493
Minimum Order Processing Time[S96]	1.01752
Safety Stock Coverage[S96]	5.52349
Target Delivery Delay[S96]	3.89477
WIP Adjustment Time[S96]	0.158928
Backlog[S96]	38947.7	38947.7	73249	89029.2	82881	93669.9	95140.9	73444	56695	43765.6	33784.8	26080.2	20132.6	15541.3	11997.1	9261.16	7149.14	5518.77	4260.21	3288.67	2575.37	5027.7	3881.13	2996.04	4180.02	17781.1	22806.5	22534.2	55657.1	71480.1	55569.6	43425.8	43888.7	34515.5	26644.2	20754	34598.3	39575.8	54875.3	67950.5	85245.8	96483.5	88388.6	68231.5	52671.2	40659.5	31387.1	24229.2	18703.7	14438.3	11145.6	8603.87	6641.75	5127.09	3957.86	3055.26	2358.51	1820.65	1405.45	1084.93	837.513	646.518	499.079	385.263	297.404	4358.12	43340.4	85893.7	93005.8	101970	119297	137686	160233	159227	188193	180775	176326	148805	118178	95012.7	74125.3	57220.9	44551	54216.1	60276.6	67304.3	90518.4	120368	138055	142710	172475	180394	151415	116885	90229.2	76519.6	59069.3	45598.5	39259.4	31391.9	24232.9
Inventory[S96]	65410.2	65410.2	63209.5	59963.6	58104.8	56778	55357.5	57091.3	61514.2	67715.5	75020.9	82935.8	91101.9	99263.5	107243	114919	122216	129087	135510	141480	147000	151576	155550	159292	162568	164415	161752	159075	152771	141414	133269	127978	123910	119848	117502	116416	114111	109985	105082	99996.6	94412.8	88922.1	85089.6	84310.6	86261.7	90073.1	95098.2	100859	107007	113290	119529	125599	131419	136936	142120	146958	151449	155599	159419	162926	166136	169070	171746	174184	176401	178099	174975	161331	147521	135803	125001	114723	105569	98235	91699.2	87437.5	86228.4	87944.9	94381.3	104037	115660	128944	143170	155846	162927	167394	166976	163247	158374	154495	150295	145564	144760	149127	157618	168089	179335	191794	204640	216580	228551
Inventory Adjustment Time[S97]	1.94033
Manufacturing Cycle Time[S97]	1.53888
Minimum Order Processing Time[S97]	0.788648
Safety Stock Coverage[S97]	4.46591
Target Delivery Delay[S97]	1.83574
WIP Adjustment Time[S97]	6.20932
Backlog[S97]	18357.4	18357.4	48340.3	56181.7	44857.7	52330.5	49210.9	28272.4	16242.9	9331.82	5361.27	3080.13	1769.58	1016.65	584.082	335.564	192.787	110.759	63.6327	36.558	55.7115	2586.51	1485.99	853.723	2134.4	14784.5	15723.6	13434.6	42121.2	48118.9	27958.6	16525.5	18966.8	11385.4	6541.1	3941.09	18742.6	22015.2	33706.1	41993.6	53171.2	57879.4	45118	25921	14892	8555.67	4915.37	2823.95	1622.4	932.096	535.503	307.655	176.752	101.547	58.3403	33.5174	19.2562	11.063	6.35586	3.65154	2.09787	1.20526	0.692438	0.397816	0.228551	3808.83	38256.3	67753.6	62040.6	63747.3	76031.3	87949.8	101073	89996.7	109061	93484.2	86343.3	59871.6	37179	24771.4	14900.2	8560.42	5293.76	21067.4	27855	34890.5	54888.3	76149	82948	79570.1	101580	98856.8	66865.7	38415.4	22070.2	18841.5	10824.7	6218.98	7435.59	5109.4	2935.43
Inventory[S97]	52545.6	52545.6	45594.2	38649.4	44704	56611.1	66211.7	83752.5	100663	110240	114764	116859	117802	118210	118376	118435	118451	118451	118446	118440	118432	117425	116328	115697	114890	112007	101845	94067.3	80532.4	54501.4	43048.9	44847	49273.5	52345	55592.4	57151.8	53522.1	45516.4	37598.4	33590.3	33469.2	38595.4	51621	72813.4	91607.5	102088	107110	109481	110578	111072	111285	111372	111403	111411	111411	111408	111405	111403	111401	111400	111399	111399	111398	111398	111398	110761	101220	71358.3	41765	31464.9	34290.9	43091	55277.5	71961	89912.9	111150	138526	164504	190146	204875	210287	212283	212927	209275	195951	180888	158813	127009	102405	98219.1	104547	113475	140082	174865	199683	210494	213613	214743	214670	212502	211112
Inventory Adjustment Time[S98]	11.7234
Manufacturing Cycle Time[S98]	4.54361
Minimum Order Processing Time[S98]	4.92438
Safety Stock Coverage[S98]	5.79506
Target Delivery Delay[S98]	2.20021
WIP Adjustment Time[S98]	16.1615
Backlog[S98]	22002.1	22002.1	55172.8	73183.6	70622.1	85374.6	93540.7	74628.8	55669.6	37887.8	24098.4	15196.5	9582.89	6042.97	3810.7	2403.03	1515.35	955.581	602.59	379.993	274.944	2871.5	1810.77	1141.87	2431.25	15392.7	17473.8	15575.1	45379.3	55526.4	36247.6	23379.3	24484.1	15970.6	10071.1	6534.83	21225.3	25111.7	38444.9	50500.5	70319.5	88189	87505.9	70567.6	53525.7	37223.1	23882.3	15060.2	9496.95	5988.78	3776.53	2381.48	1501.76	947.012	597.186	376.586	237.475	149.752	94.4336	59.5499	37.5522	23.6804	14.9329	9.41668	5.93816	3908.79	39695.7	75308.3	80937.3	92230	117100	149493	190460	210727	262326	278337	291982	276647	246798	214737	177927	140028	103809	91246.1	79516.2	72120.6	84494	108725	126832	134119	169502	189159	167750	131046	94825.8	69306.4	43926.5	27700.1	21391	14398	9079.4
Inventory[S98]	107194	107194	101916	95457.9	92269.4	91765.2	93447.8	97076	101355	106263	113780	124223	135588	146416	155874	163834	170452	175906	180371	184009	186959	188490	189415	190337	190813	189263	181061	174329	162445	140644	124591	116415	112392	109840	110877	113712	113619	108946	101255	92933.9	86386.5	83251.8	83608.6	86331.9	89866.2	93857.5	99720.9	108462	118431	128178	136835	144158	150262	155303	159437	162809	165548	167767	169559	171005	172169	173105	173858	174463	174948	174797	166909	143742	122026	106598	97139.3	93697.6	95889.6	103011	113783	127796	143446	159208	173138	183511	189880	192593	192593	190898	187365	184644	180669	174612	169930	168459	169898	174388	182019	190646	199129	208398	222194	241165	261200	278648	294370
Inventory Adjustment Time[S99]	19.6985
Manufacturing Cycle Time[S99]	3.9138
Minimum Order Processing Time[S99]	4.31241
Safety Stock Coverage[S99]	7.46168
Target Delivery Delay[S99]	2.46347
WIP Adjustment Time[S99]	18.8151
Backlog[S99]	24634.8	24634.8	57166.3	72548	67524.9	80250.1	86454.9	66450.3	47668	32095	21275.1	14102.7	9348.33	6196.78	4107.69	2722.88	1804.93	1196.44	793.093	525.722	384.14	3033.15	2010.6	1332.78	2631.86	15770.3	18525.7	16923.5	47409.9	58008.7	39065.4	26389.1	27382.6	18706.3	12399.9	8404.08	23023.9	27257.5	40738.6	51867.3	69380.2	84606.4	81699.2	63318.1	45974.8	31194.3	20685.7	13712.1	9089.39	6025.13	3993.91	2647.46	1754.94	1163.3	771.125	511.159	338.835	224.605	148.885	98.6922	65.4206	43.3657	28.746	19.055	12.6311	3966.71	40508.9	76658.8	80829.7	90580.4	113790	144608	184349	203733	254753	270477	284129	269101	239862	208734	173377	137119	102848	92165.3	82130.5	76118.6	89506.2	114534	133335	141159	176975	197149	176285	140188	104607	79256.9	52891.2	35060.2	27196.9	18977.7	12579.9
Inventory[S99]	117741	117741	111790	102452	96221	92805.3	91333.6	92413	95325	100968	110155	121294	132852	143857	153723	162130	168946	174321	178542	181849	184431	185672	186300	186898	187094	185462	177705	171069	159835	139152	124436	117557	114540	112897	114557	117972	118902	115659	109082	100546	92028.9	86120.7	83633.5	83912.6	85952.9	90248.9	97819.9	107466	117710	127601	136559	144259	150553	155526	159435	162499	164896	166768	168228	169364	170248	170935	171468	171882	172203	171964	164713	142396	119985	103780	93147.8	88118.7	88434	93309.1	101465	112483	124905	137405	148312	156226	161110	163122	163395	162579	160296	158927	156222	151291	147435	146263	147470	151268	157679	164833	171872	179487	190927	207576	226189	243513	260224
Inventory Adjustment Time[S100]	16.314
Manufacturing Cycle Time[S100]	19.3066
Minimum Order Processing Time[S100]	2.27493
Safety Stock Coverage[S100]	6.34677
Target Delivery Delay[S100]	1.46833
WIP Adjustment Time[S100]	17.1465
Backlog[S100]	14683.3	14683.3	43417.4	53935.5	47127.3	60284.5	68835.2	51761.3	35351.6	20295.2	10186	5078.64	2532.17	1262.52	629.483	313.855	156.486	78.0227	38.9015	19.396	43.4688	2372.73	1183.02	589.847	1840.89	14038.8	13483.8	10906.4	38202.9	41068.3	20758.5	10784.5	14463	7641.97	3810.23	2081.53	16621.1	18854.3	29084.8	35877	45021	48590.6	37034	18739.1	9343.17	4658.44	2322.66	1158.06	577.4	287.887	143.538	71.5671	35.6828	17.7912	8.87055	4.42279	2.20517	1.09948	0.548192	0.273324	0.136277	0.0679469	0.0338778	0.0168912	0.00842183	3669.49	36239.9	61063	51996.4	51415.1	60752.2	76370.1	106593	122734	175157	195351	215547	208431	187919	165783	138763	109629	80463.7	72708.1	64580.2	58734.1	72196.1	98621.5	119511	129537	167596	190366	171983	137859	102780	75331.1	42935.9	21524.6	14504.9	7971.78	3974.67
Inventory[S100]	86217	86217	76271.6	60773.6	50082.2	43474.3	39776.7	38553.1	38901.3	41081.8	48330.7	60387.7	74529.5	89235.8	103777	117867	131388	144297	156588	168275	179375	188714	197544	206463	214658	219898	216384	216047	208461	184959	171157	167477	166550	165345	167636	171531	170872	163805	151484	135095	113406	89540.6	70722.9	62790.7	64834.5	72242.7	82272.8	93419.8	104823	115983	126709	136958	146721	156007	164832	173214	181175	188734	195912	202727	209197	215340	221173	226711	231969	236185	229507	199429	164530	135905	106750	79329.9	60500.9	50241.5	46176.4	46354.6	49125.4	53301.7	57835.7	61917.6	65152.1	67365.5	68870.1	69890.7	70336.5	71152.3	71209	70042.2	69293.5	69658.1	70924.5	73174.6	76188.1	79191.6	81789	84342.5	89008.7	103726	127252	152513	180000
Inventory Adjustment Time[S101]	10.438
Manufacturing Cycle Time[S101]	6.18036
Minimum Order Processing Time[S101]	4.6346
Safety Stock Coverage[S101]	7.85063
Target Delivery Delay[S101]	4.43251
WIP Adjustment Time[S101]	7.17142
Backlog[S101]	44325.1	44325.1	79216.1	97172.6	93580.7	106909	112754	92432.8	74282.1	59215.8	47180.4	37591.1	29950.8	23863.3	19013.2	15148.8	12069.8	9616.67	7662.11	6104.8	4900.92	7001.82	5578.71	4444.85	5434.39	18998.1	24442.3	24466.4	58208.3	75442.5	60508.9	48747.2	49309	39940.9	31823	25541.3	39172.7	44270.3	59982.8	73757.4	92661.8	107458	103507	84611.4	67963.9	54179.5	43167.7	34393.9	27403.4	21833.8	17396.1	13860.4	11043.3	8798.77	7010.44	5585.59	4450.33	3545.81	2825.13	2250.93	1793.44	1428.92	1138.5	907.102	722.735	4741.2	44212.3	88454.4	97681	108883	130057	156615	191399	205526	251371	261791	270027	249616	216029	182581	148307	118397	94713.1	95496.7	94830.9	96550.3	115926	143553	160440	165017	195840	207868	181049	145040	115579	99037.3	78908.2	62870.3	54173.6	44279.2	35279.6
Inventory[S101]	124852	124852	121365	115318	112088	111551	112735	117133	124390	133869	144455	154878	164362	172829	180349	186997	192854	197995	202494	206423	209842	212362	214307	216035	217369	217467	213567	209596	202385	187868	175749	167653	161495	156111	152666	150307	146757	141007	133639	125362	116733	110039	107402	109007	113978	121429	130226	139142	147365	154726	161278	167082	172204	176706	180652	184101	187108	189723	191995	193964	195667	197140	198410	199506	200449	200980	197277	183010	164814	149147	136028	127329	124757	128194	136665	149617	165204	181740	197816	212225	225762	240035	254823	267244	274152	278710	278901	272866	263615	256483	250977	246395	248243	257788	273211	291062	308815	325668	340702	353219	364427
Inventory Adjustment Time[S102]	16.0805
Manufacturing Cycle Time[S102]	17.6076
Minimum Order Processing Time[S102]	0.364548
Safety Stock Coverage[S102]	4.20214
Target Delivery Delay[S102]	4.35172
WIP Adjustment Time[S102]	14.1436
